01551-20180524131340_v66.89,597-20180524131340_v66.89
73901-20180524131340_v66.89,1099-20180524131340_v66.89
39607-20180524131340_v66.89,878-20180524131340_v66.89
03003-20180524131340_v66.89,682-20180524131340_v66.89
12012-20180524131340_v66.89,1018-20180524131340_v66.89
82001-20180524131340_v66.89,441-20180524131340_v66.89
81302-20180524131340_v66.89,570-20180524131340_v66.89
51252-20180605110613_v67.1,994-20180605110613_v67.1
95801-20180524131340_v66.89,533-20180524131340_v66.89
11005-20180605110613_v67.1,792-20180605110613_v67.1
06259-20180524131340_v66.89,624-20180524131340_v66.89
03153-20180524131340_v66.89,149-20180524131340_v66.89
09951-20180524131340_v66.89,503-20180524131340_v66.89
14101-20180524131340_v66.89,981-20180524131340_v66.89
30118-20180524131340_v66.89,1255-20180524131340_v66.89
00704-20180524131340_v66.89,368-20180524131340_v66.89
12502-20180524131340_v66.89,1005-20180524131340_v66.89
06158-20180524131340_v66.89,111-20180524131340_v66.89
15406-20180524131340_v66.89,992-20180524131340_v66.89
91102-20180605110613_v67.1,23-20180605110613_v67.1
68502-20180524131340_v66.89,193-20180524131340_v66.89
37102-20180605110613_v67.1,682-20180605110613_v67.1
32202-20180524131340_v66.89,901-20180524131340_v66.89
01959-20180524131340_v66.89,320-20180524131340_v66.89
17207-20180605110613_v67.1,745-20180605110613_v67.1
92102-20180524131340_v66.89,574-20180524131340_v66.89
06052-20180605110613_v67.1,58-20180605110613_v67.1
00501-20180524131340_v66.89,153-20180524131340_v66.89
41052-20180524131340_v66.89,1148-20180524131340_v66.89
01959-20180605110613_v67.1,257-20180605110613_v67.1
04752-20180605110613_v67.1,327-20180605110613_v67.1
03256-20180605110613_v67.1,171-20180605110613_v67.1
77401-20180605110613_v67.1,1057-20180605110613_v67.1
05157-20180524131340_v66.89,487-20180524131340_v66.89
08351-20180605110613_v67.1,316-20180605110613_v67.1
39001-20180524131340_v66.89,908-20180524131340_v66.89
03201-20180605110613_v67.1,652-20180605110613_v67.1
97504-20180605110613_v67.1,243-20180605110613_v67.1
88705-20180524131340_v66.89,442-20180524131340_v66.89
88103-20180605110613_v67.1,81-20180605110613_v67.1
95101-20180524131340_v66.89,171-20180524131340_v66.89
10012-20180524131340_v66.89,1234-20180524131340_v66.89
08156-20180524131340_v66.89,115-20180524131340_v66.89
71102-20180524131340_v66.89,1086-20180524131340_v66.89
99104-20180524131340_v66.89,824-20180524131340_v66.89
17210-20180605110613_v67.1,746-20180605110613_v67.1
97102-20180605110613_v67.1,348-20180605110613_v67.1
04452-20180524131340_v66.89,328-20180524131340_v66.89
07208-20180605110613_v67.1,923-20180605110613_v67.1
98802-20180605110613_v67.1,644-20180605110613_v67.1
30904-20180524131340_v66.89,883-20180524131340_v66.89
97607-20180524131340_v66.89,45-20180524131340_v66.89
95701-20180524131340_v66.89,107-20180524131340_v66.89
76201-20180605110613_v67.1,1055-20180605110613_v67.1
74501-20180524131340_v66.89,406-20180524131340_v66.89
00951-20180524131340_v66.89,583-20180524131340_v66.89
07854-20180605110613_v67.1,95-20180605110613_v67.1
98014-20180605110613_v67.1,526-20180605110613_v67.1
10001-20180605110613_v67.1,105-20180605110613_v67.1
00351-20180605110613_v67.1,158-20180605110613_v67.1
01462-20180524131340_v66.89,1031-20180524131340_v66.89
02408-20180605110613_v67.1,1080-20180605110613_v67.1
02406-20180605110613_v67.1,11-20180605110613_v67.1
03155-20180605110613_v67.1,48-20180605110613_v67.1
07209-20180605110613_v67.1,924-20180605110613_v67.1
50185-20180524131340_v66.89,1193-20180524131340_v66.89
97302-20180605110613_v67.1,191-20180605110613_v67.1
03652-20180524131340_v66.89,421-20180524131340_v66.89
73110-20180524131340_v66.89,774-20180524131340_v66.89
98602-20180524131340_v66.89,819-20180524131340_v66.89
40151-20180524131340_v66.89,1145-20180524131340_v66.89
07007-20180605110613_v67.1,868-20180605110613_v67.1
09251-20180524131340_v66.89,673-20180524131340_v66.89
44454-20180605110613_v67.1,951-20180605110613_v67.1
08051-20180605110613_v67.1,188-20180605110613_v67.1
02707-20180605110613_v67.1,14-20180605110613_v67.1
52210-20180524131340_v66.89,580-20180524131340_v66.89
00701-20180524131340_v66.89,357-20180524131340_v66.89
01260-20180605110613_v67.1,360-20180605110613_v67.1
85804-20180524131340_v66.89,414-20180524131340_v66.89
39804-20180605110613_v67.1,710-20180605110613_v67.1
02254-20180524131340_v66.89,778-20180524131340_v66.89
03201-20180524131340_v66.89,830-20180524131340_v66.89
43151-20180524131340_v66.89,1111-20180524131340_v66.89
02860-20180605110613_v67.1,477-20180605110613_v67.1
99101-20180605110613_v67.1,646-20180605110613_v67.1
07206-20180524131340_v66.89,1137-20180524131340_v66.89
00859-20180524131340_v66.89,382-20180524131340_v66.89
07751-20180524131340_v66.89,340-20180524131340_v66.89
95301-20180524131340_v66.89,447-20180524131340_v66.89
52907-20180605110613_v67.1,589-20180605110613_v67.1
79918-20180524131340_v66.89,758-20180524131340_v66.89
97406-20180605110613_v67.1,600-20180605110613_v67.1
06056-20180605110613_v67.1,178-20180605110613_v67.1
01763-20180524131340_v66.89,1062-20180524131340_v66.89
98401-20180605110613_v67.1,637-20180605110613_v67.1
07208-20180524131340_v66.89,1139-20180524131340_v66.89
42051-20180605110613_v67.1,886-20180605110613_v67.1
07257-20180605110613_v67.1,836-20180605110613_v67.1
08752-20180605110613_v67.1,212-20180605110613_v67.1
24303-20180524131340_v66.89,927-20180524131340_v66.89
01806-20180605110613_v67.1,723-20180605110613_v67.1
05651-20180524131340_v66.89,211-20180524131340_v66.89
70303-20180524131340_v66.89,554-20180524131340_v66.89
00760-20180524131340_v66.89,461-20180524131340_v66.89
83401-20180605110613_v67.1,579-20180605110613_v67.1
63201-20180524131340_v66.89,801-20180524131340_v66.89
03008-20180605110613_v67.1,17-20180605110613_v67.1
96604-20180605110613_v67.1,141-20180605110613_v67.1
11201-20180605110613_v67.1,788-20180605110613_v67.1
87304-20180605110613_v67.1,586-20180605110613_v67.1
89103-20180605110613_v67.1,583-20180605110613_v67.1
94504-20180605110613_v67.1,137-20180605110613_v67.1
02254-20180605110613_v67.1,602-20180605110613_v67.1
07351-20180524131340_v66.89,629-20180524131340_v66.89
04751-20180524131340_v66.89,329-20180524131340_v66.89
04155-20180524131340_v66.89,615-20180524131340_v66.89
83902-20180605110613_v67.1,581-20180605110613_v67.1
29504-20180605110613_v67.1,1034-20180605110613_v67.1
73116-20180605110613_v67.1,1107-20180605110613_v67.1
13203-20180605110613_v67.1,769-20180605110613_v67.1
10003-20180524131340_v66.89,132-20180524131340_v66.89
73501-20180605110613_v67.1,882-20180605110613_v67.1
00855-20180524131340_v66.89,1041-20180524131340_v66.89
11402-20180524131340_v66.89,998-20180524131340_v66.89
15101-20180524131340_v66.89,993-20180524131340_v66.89
51054-20180605110613_v67.1,999-20180605110613_v67.1
88602-20180524131340_v66.89,101-20180524131340_v66.89
56002-20180605110613_v67.1,126-20180605110613_v67.1
36003-20180524131340_v66.89,892-20180524131340_v66.89
78101-20180605110613_v67.1,1062-20180605110613_v67.1
00864-20180524131340_v66.89,1040-20180524131340_v66.89
39502-20180605110613_v67.1,699-20180605110613_v67.1
03503-20180524131340_v66.89,1119-20180524131340_v66.89
02752-20180524131340_v66.89,248-20180524131340_v66.89
00957-20180605110613_v67.1,248-20180605110613_v67.1
00951-20180605110613_v67.1,455-20180605110613_v67.1
00802-20180524131340_v66.89,678-20180524131340_v66.89
02652-20180605110613_v67.1,46-20180605110613_v67.1
03654-20180605110613_v67.1,330-20180605110613_v67.1
03505-20180524131340_v66.89,1121-20180524131340_v66.89
06752-20180524131340_v66.89,221-20180524131340_v66.89
01406-20180605110613_v67.1,815-20180605110613_v67.1
11101-20180605110613_v67.1,787-20180605110613_v67.1
03004-20180524131340_v66.89,683-20180524131340_v66.89
37302-20180524131340_v66.89,864-20180524131340_v66.89
80304-20180605110613_v67.1,566-20180605110613_v67.1
07361-20180524131340_v66.89,1158-20180524131340_v66.89
14205-20180605110613_v67.1,774-20180605110613_v67.1
01751-20180524131340_v66.89,144-20180524131340_v66.89
00152-20180524131340_v66.89,271-20180524131340_v66.89
96201-20180524131340_v66.89,40-20180524131340_v66.89
00958-20180605110613_v67.1,456-20180605110613_v67.1
94502-20180524131340_v66.89,576-20180524131340_v66.89
01058-20180524131340_v66.89,463-20180524131340_v66.89
30001-20180524131340_v66.89,705-20180524131340_v66.89
40067-20180605110613_v67.1,497-20180605110613_v67.1
06151-20180605110613_v67.1,382-20180605110613_v67.1
39608-20180524131340_v66.89,881-20180524131340_v66.89
01255-20180524131340_v66.89,312-20180524131340_v66.89
02953-20180605110613_v67.1,478-20180605110613_v67.1
97202-20180524131340_v66.89,177-20180524131340_v66.89
37601-20180524131340_v66.89,866-20180524131340_v66.89
51552-20180605110613_v67.1,991-20180605110613_v67.1
00301-20180524131340_v66.89,697-20180524131340_v66.89
10245-20180524131340_v66.89,1226-20180524131340_v66.89
80301-20180605110613_v67.1,567-20180605110613_v67.1
02401-20180605110613_v67.1,1077-20180605110613_v67.1
20330-20180605110613_v67.1,515-20180605110613_v67.1
10252-20180524131340_v66.89,1218-20180524131340_v66.89
11006-20180605110613_v67.1,793-20180605110613_v67.1
02402-20180605110613_v67.1,1078-20180605110613_v67.1
37101-20180524131340_v66.89,861-20180524131340_v66.89
91012-20180605110613_v67.1,66-20180605110613_v67.1
26700-20180524131340_v66.89,372-20180524131340_v66.89
02952-20180524131340_v66.89,479-20180524131340_v66.89
08451-20180524131340_v66.89,343-20180524131340_v66.89
06551-20180524131340_v66.89,96-20180524131340_v66.89
91301-20180605110613_v67.1,27-20180605110613_v67.1
07956-20180605110613_v67.1,607-20180605110613_v67.1
39218-20180524131340_v66.89,872-20180524131340_v66.89
02354-20180524131340_v66.89,473-20180524131340_v66.89
87704-20180605110613_v67.1,229-20180605110613_v67.1
97504-20180524131340_v66.89,300-20180524131340_v66.89
71401-20180605110613_v67.1,875-20180605110613_v67.1
98205-20180605110613_v67.1,633-20180605110613_v67.1
02553-20180524131340_v66.89,201-20180524131340_v66.89
74702-20180605110613_v67.1,1052-20180605110613_v67.1
60602-20180524131340_v66.89,18-20180524131340_v66.89
10200-20180524131340_v66.89,1229-20180524131340_v66.89
88201-20180524131340_v66.89,546-20180524131340_v66.89
02407-20180605110613_v67.1,1079-20180605110613_v67.1
99114-20180524131340_v66.89,1185-20180524131340_v66.89
41651-20180605110613_v67.1,957-20180605110613_v67.1
09151-20180605110613_v67.1,533-20180605110613_v67.1
90002-20180605110613_v67.1,343-20180605110613_v67.1
79823-20180605110613_v67.1,1093-20180605110613_v67.1
44152-20180605110613_v67.1,914-20180605110613_v67.1
02855-20180524131340_v66.89,610-20180524131340_v66.89
65501-20180524131340_v66.89,20-20180524131340_v66.89
09352-20180605110613_v67.1,536-20180605110613_v67.1
06456-20180524131340_v66.89,497-20180524131340_v66.89
01757-20180524131340_v66.89,110-20180524131340_v66.89
70301-20180524131340_v66.89,551-20180524131340_v66.89
02560-20180524131340_v66.89,202-20180524131340_v66.89
02753-20180605110613_v67.1,304-20180605110613_v67.1
22108-20180524131340_v66.89,926-20180524131340_v66.89
00251-20180605110613_v67.1,596-20180605110613_v67.1
05951-20180524131340_v66.89,426-20180524131340_v66.89
05954-20180605110613_v67.1,202-20180605110613_v67.1
02002-20180524131340_v66.89,4-20180524131340_v66.89
73104-20180524131340_v66.89,773-20180524131340_v66.89
00360-20180605110613_v67.1,452-20180605110613_v67.1
52906-20180605110613_v67.1,592-20180605110613_v67.1
13804-20180524131340_v66.89,976-20180524131340_v66.89
71102-20180605110613_v67.1,871-20180605110613_v67.1
07209-20180524131340_v66.89,1140-20180524131340_v66.89
13301-20180605110613_v67.1,763-20180605110613_v67.1
05553-20180524131340_v66.89,490-20180524131340_v66.89
07758-20180524131340_v66.89,782-20180524131340_v66.89
19507-20180605110613_v67.1,748-20180605110613_v67.1
97503-20180524131340_v66.89,299-20180524131340_v66.89
02961-20180605110613_v67.1,857-20180605110613_v67.1
50551-20180605110613_v67.1,1000-20180605110613_v67.1
91504-20180524131340_v66.89,37-20180524131340_v66.89
09551-20180524131340_v66.89,83-20180524131340_v66.89
08151-20180605110613_v67.1,64-20180605110613_v67.1
05754-20180524131340_v66.89,334-20180524131340_v66.89
52803-20180605110613_v67.1,292-20180605110613_v67.1
32302-20180605110613_v67.1,720-20180605110613_v67.1
07554-20180605110613_v67.1,947-20180605110613_v67.1
00668-20180605110613_v67.1,829-20180605110613_v67.1
05456-20180605110613_v67.1,54-20180605110613_v67.1
37202-20180605110613_v67.1,684-20180605110613_v67.1
97405-20180524131340_v66.89,755-20180524131340_v66.89
55503-20180524131340_v66.89,385-20180524131340_v66.89
86304-20180524131340_v66.89,573-20180524131340_v66.89
59501-20180524131340_v66.89,12-20180524131340_v66.89
15102-20180524131340_v66.89,994-20180524131340_v66.89
12503-20180524131340_v66.89,1007-20180524131340_v66.89
71503-20180524131340_v66.89,99-20180524131340_v66.89
00751-20180524131340_v66.89,48-20180524131340_v66.89
87902-20180524131340_v66.89,289-20180524131340_v66.89
95702-20180524131340_v66.89,106-20180524131340_v66.89
51652-20180605110613_v67.1,989-20180605110613_v67.1
97301-20180605110613_v67.1,190-20180605110613_v67.1
36504-20180524131340_v66.89,855-20180524131340_v66.89
02558-20180524131340_v66.89,607-20180524131340_v66.89
00557-20180605110613_v67.1,824-20180605110613_v67.1
07553-20180524131340_v66.89,1162-20180524131340_v66.89
97603-20180524131340_v66.89,42-20180524131340_v66.89
50052-20180605110613_v67.1,1004-20180605110613_v67.1
01764-20180605110613_v67.1,853-20180605110613_v67.1
15202-20180605110613_v67.1,782-20180605110613_v67.1
97402-20180605110613_v67.1,350-20180605110613_v67.1
07361-20180605110613_v67.1,942-20180605110613_v67.1
99312-20180524131340_v66.89,1211-20180524131340_v66.89
85004-20180605110613_v67.1,131-20180605110613_v67.1
31403-20180605110613_v67.1,935-20180605110613_v67.1
10008-20180605110613_v67.1,113-20180605110613_v67.1
01957-20180524131340_v66.89,56-20180524131340_v66.89
71201-20180605110613_v67.1,872-20180605110613_v67.1
20298-20180524131340_v66.89,1276-20180524131340_v66.89
22056-20180605110613_v67.1,604-20180605110613_v67.1
05254-20180605110613_v67.1,378-20180605110613_v67.1
98107-20180524131340_v66.89,805-20180524131340_v66.89
07210-20180524131340_v66.89,1141-20180524131340_v66.89
14302-20180605110613_v67.1,775-20180605110613_v67.1
81312-20180605110613_v67.1,575-20180605110613_v67.1
54952-20180605110613_v67.1,960-20180605110613_v67.1
30002-20180605110613_v67.1,560-20180605110613_v67.1
00855-20180605110613_v67.1,832-20180605110613_v67.1
01558-20180605110613_v67.1,429-20180605110613_v67.1
02954-20180524131340_v66.89,480-20180524131340_v66.89
74302-20180605110613_v67.1,1048-20180605110613_v67.1
98107-20180605110613_v67.1,628-20180605110613_v67.1
20435-20180524131340_v66.89,1268-20180524131340_v66.89
00356-20180605110613_v67.1,353-20180605110613_v67.1
92011-20180605110613_v67.1,281-20180605110613_v67.1
30021-20180605110613_v67.1,1023-20180605110613_v67.1
26704-20180524131340_v66.89,1078-20180524131340_v66.89
05155-20180605110613_v67.1,207-20180605110613_v67.1
98701-20180524131340_v66.89,820-20180524131340_v66.89
10111-20180524131340_v66.89,1217-20180524131340_v66.89
05555-20180605110613_v67.1,55-20180605110613_v67.1
01761-20180605110613_v67.1,467-20180605110613_v67.1
43452-20180605110613_v67.1,902-20180605110613_v67.1
20903-20180605110613_v67.1,755-20180605110613_v67.1
87904-20180524131340_v66.89,288-20180524131340_v66.89
02003-20180524131340_v66.89,433-20180524131340_v66.89
87705-20180605110613_v67.1,228-20180605110613_v67.1
79702-20180605110613_v67.1,198-20180605110613_v67.1
44251-20180524131340_v66.89,1130-20180524131340_v66.89
98601-20180524131340_v66.89,818-20180524131340_v66.89
91301-20180524131340_v66.89,35-20180524131340_v66.89
02006-20180605110613_v67.1,5-20180605110613_v67.1
02353-20180605110613_v67.1,471-20180605110613_v67.1
30116-20180605110613_v67.1,433-20180605110613_v67.1
17205-20180605110613_v67.1,743-20180605110613_v67.1
10007-20180524131340_v66.89,137-20180524131340_v66.89
16102-20180524131340_v66.89,943-20180524131340_v66.89
42552-20180524131340_v66.89,1106-20180524131340_v66.89
00254-20180524131340_v66.89,303-20180524131340_v66.89
31403-20180524131340_v66.89,1151-20180524131340_v66.89
04252-20180605110613_v67.1,263-20180605110613_v67.1
09251-20180605110613_v67.1,534-20180605110613_v67.1
40052-20180605110613_v67.1,928-20180605110613_v67.1
02857-20180605110613_v67.1,474-20180605110613_v67.1
91303-20180524131340_v66.89,32-20180524131340_v66.89
03552-20180605110613_v67.1,373-20180605110613_v67.1
05952-20180524131340_v66.89,213-20180524131340_v66.89
92012-20180524131340_v66.89,1204-20180524131340_v66.89
88001-20180605110613_v67.1,21-20180605110613_v67.1
05851-20180524131340_v66.89,212-20180524131340_v66.89
02353-20180524131340_v66.89,605-20180524131340_v66.89
75503-20180605110613_v67.1,128-20180605110613_v67.1
43552-20180524131340_v66.89,1171-20180524131340_v66.89
20441-20180524131340_v66.89,1277-20180524131340_v66.89
24308-20180524131340_v66.89,928-20180524131340_v66.89
01002-20180524131340_v66.89,2-20180524131340_v66.89
04551-20180524131340_v66.89,423-20180524131340_v66.89
05057-20180605110613_v67.1,849-20180605110613_v67.1
87303-20180605110613_v67.1,585-20180605110613_v67.1
16102-20180605110613_v67.1,735-20180605110613_v67.1
04852-20180605110613_v67.1,375-20180605110613_v67.1
80303-20180605110613_v67.1,569-20180605110613_v67.1
12003-20180605110613_v67.1,803-20180605110613_v67.1
01364-20180605110613_v67.1,841-20180605110613_v67.1
02702-20180605110613_v67.1,1086-20180605110613_v67.1
01654-20180524131340_v66.89,469-20180524131340_v66.89
32504-20180524131340_v66.89,840-20180524131340_v66.89
09452-20180524131340_v66.89,344-20180524131340_v66.89
08954-20180605110613_v67.1,93-20180605110613_v67.1
20439-20180605110613_v67.1,507-20180605110613_v67.1
10002-20180605110613_v67.1,107-20180605110613_v67.1
00670-20180605110613_v67.1,827-20180605110613_v67.1
35103-20180605110613_v67.1,919-20180605110613_v67.1
85801-20180524131340_v66.89,412-20180524131340_v66.89
79914-20180524131340_v66.89,760-20180524131340_v66.89
10214-20180605110613_v67.1,407-20180605110613_v67.1
41352-20180605110613_v67.1,1014-20180605110613_v67.1
95704-20180524131340_v66.89,108-20180524131340_v66.89
01101-20180524131340_v66.89,431-20180524131340_v66.89
42751-20180524131340_v66.89,1107-20180524131340_v66.89
71101-20180605110613_v67.1,870-20180605110613_v67.1
37602-20180524131340_v66.89,867-20180524131340_v66.89
65004-20180605110613_v67.1,1043-20180605110613_v67.1
00665-20180524131340_v66.89,1034-20180524131340_v66.89
01952-20180605110613_v67.1,256-20180605110613_v67.1
07052-20180605110613_v67.1,185-20180605110613_v67.1
92203-20180605110613_v67.1,236-20180605110613_v67.1
37601-20180605110613_v67.1,688-20180605110613_v67.1
98602-20180605110613_v67.1,642-20180605110613_v67.1
05854-20180524131340_v66.89,492-20180524131340_v66.89
12010-20180605110613_v67.1,811-20180605110613_v67.1
41251-20180605110613_v67.1,1015-20180605110613_v67.1
09954-20180524131340_v66.89,635-20180524131340_v66.89
90202-20180605110613_v67.1,864-20180605110613_v67.1
20328-20180605110613_v67.1,510-20180605110613_v67.1
35204-20180605110613_v67.1,666-20180605110613_v67.1
06452-20180605110613_v67.1,60-20180605110613_v67.1
36504-20180605110613_v67.1,677-20180605110613_v67.1
41552-20180524131340_v66.89,1150-20180524131340_v66.89
01657-20180605110613_v67.1,852-20180605110613_v67.1
00109-20180605110613_v67.1,297-20180605110613_v67.1
62504-20180524131340_v66.89,257-20180524131340_v66.89
01358-20180524131340_v66.89,140-20180524131340_v66.89
10238-20180524131340_v66.89,1223-20180524131340_v66.89
00203-20180524131340_v66.89,1070-20180524131340_v66.89
01657-20180524131340_v66.89,1060-20180524131340_v66.89
86003-20180524131340_v66.89,283-20180524131340_v66.89
05254-20180524131340_v66.89,489-20180524131340_v66.89
95202-20180605110613_v67.1,238-20180605110613_v67.1
64502-20180524131340_v66.89,395-20180524131340_v66.89
40033-20180524131340_v66.89,1262-20180524131340_v66.89
36104-20180605110613_v67.1,672-20180605110613_v67.1
80309-20180605110613_v67.1,573-20180605110613_v67.1
30017-20180605110613_v67.1,564-20180605110613_v67.1
00656-20180524131340_v66.89,587-20180524131340_v66.89
97306-20180524131340_v66.89,233-20180524131340_v66.89
52351-20180605110613_v67.1,982-20180605110613_v67.1
10004-20180524131340_v66.89,134-20180524131340_v66.89
90001-20180605110613_v67.1,342-20180605110613_v67.1
05660-20180605110613_v67.1,847-20180605110613_v67.1
33302-20180605110613_v67.1,1019-20180605110613_v67.1
41652-20180524131340_v66.89,1176-20180524131340_v66.89
01857-20180524131340_v66.89,196-20180524131340_v66.89
09451-20180524131340_v66.89,226-20180524131340_v66.89
13403-20180524131340_v66.89,973-20180524131340_v66.89
09652-20180605110613_v67.1,537-20180605110613_v67.1
07205-20180524131340_v66.89,1136-20180524131340_v66.89
00953-20180524131340_v66.89,51-20180524131340_v66.89
35504-20180605110613_v67.1,908-20180605110613_v67.1
07652-20180524131340_v66.89,1165-20180524131340_v66.89
41051-20180605110613_v67.1,931-20180605110613_v67.1
00162-20180605110613_v67.1,307-20180605110613_v67.1
07153-20180605110613_v67.1,385-20180605110613_v67.1
44453-20180605110613_v67.1,950-20180605110613_v67.1
10198-20180524131340_v66.89,1246-20180524131340_v66.89
95501-20180605110613_v67.1,312-20180605110613_v67.1
91016-20180524131340_v66.89,1182-20180524131340_v66.89
00253-20180524131340_v66.89,47-20180524131340_v66.89
10244-20180524131340_v66.89,1214-20180524131340_v66.89
98501-20180524131340_v66.89,816-20180524131340_v66.89
44052-20180524131340_v66.89,1127-20180524131340_v66.89
02954-20180605110613_v67.1,371-20180605110613_v67.1
00705-20180524131340_v66.89,358-20180524131340_v66.89
07451-20180524131340_v66.89,338-20180524131340_v66.89
27402-20180524131340_v66.89,11-20180524131340_v66.89
20314-20180524131340_v66.89,1272-20180524131340_v66.89
95014-20180524131340_v66.89,1289-20180524131340_v66.89
00858-20180524131340_v66.89,126-20180524131340_v66.89
07052-20180524131340_v66.89,222-20180524131340_v66.89
10238-20180605110613_v67.1,397-20180605110613_v67.1
27701-20180524131340_v66.89,273-20180524131340_v66.89
07352-20180524131340_v66.89,251-20180524131340_v66.89
04452-20180605110613_v67.1,264-20180605110613_v67.1
17108-20180605110613_v67.1,742-20180605110613_v67.1
88705-20180605110613_v67.1,340-20180605110613_v67.1
06551-20180605110613_v67.1,77-20180605110613_v67.1
03503-20180605110613_v67.1,904-20180605110613_v67.1
94501-20180605110613_v67.1,450-20180605110613_v67.1
99511-20180605110613_v67.1,290-20180605110613_v67.1
77902-20180524131340_v66.89,394-20180524131340_v66.89
86003-20180605110613_v67.1,226-20180605110613_v67.1
95016-20180605110613_v67.1,525-20180605110613_v67.1
02252-20180524131340_v66.89,59-20180524131340_v66.89
25800-20180524131340_v66.89,435-20180524131340_v66.89
24310-20180524131340_v66.89,930-20180524131340_v66.89
04752-20180524131340_v66.89,416-20180524131340_v66.89
42751-20180605110613_v67.1,892-20180605110613_v67.1
80405-20180524131340_v66.89,440-20180524131340_v66.89
06152-20180605110613_v67.1,179-20180605110613_v67.1
02651-20180605110613_v67.1,367-20180605110613_v67.1
00707-20180524131340_v66.89,360-20180524131340_v66.89
91014-20180524131340_v66.89,1181-20180524131340_v66.89
06454-20180524131340_v66.89,219-20180524131340_v66.89
01458-20180605110613_v67.1,252-20180605110613_v67.1
41052-20180605110613_v67.1,932-20180605110613_v67.1
03052-20180524131340_v66.89,325-20180524131340_v66.89
08151-20180524131340_v66.89,82-20180524131340_v66.89
77901-20180524131340_v66.89,393-20180524131340_v66.89
24809-20180605110613_v67.1,731-20180605110613_v67.1
43551-20180605110613_v67.1,952-20180605110613_v67.1
30001-20180605110613_v67.1,555-20180605110613_v67.1
86004-20180605110613_v67.1,227-20180605110613_v67.1
91503-20180524131340_v66.89,36-20180524131340_v66.89
02858-20180605110613_v67.1,122-20180605110613_v67.1
02264-20180605110613_v67.1,842-20180605110613_v67.1
19515-20180605110613_v67.1,750-20180605110613_v67.1
96019-20180524131340_v66.89,1207-20180524131340_v66.89
00255-20180524131340_v66.89,261-20180524131340_v66.89
99204-20180524131340_v66.89,826-20180524131340_v66.89
22107-20180524131340_v66.89,925-20180524131340_v66.89
30901-20180524131340_v66.89,834-20180524131340_v66.89
30002-20180524131340_v66.89,710-20180524131340_v66.89
54652-20180605110613_v67.1,965-20180605110613_v67.1
01955-20180524131340_v66.89,55-20180524131340_v66.89
39607-20180605110613_v67.1,700-20180605110613_v67.1
89102-20180605110613_v67.1,234-20180605110613_v67.1
08054-20180605110613_v67.1,490-20180605110613_v67.1
37702-20180605110613_v67.1,691-20180605110613_v67.1
39104-20180605110613_v67.1,693-20180605110613_v67.1
50151-20180605110613_v67.1,1002-20180605110613_v67.1
80403-20180605110613_v67.1,336-20180605110613_v67.1
76901-20180524131340_v66.89,557-20180524131340_v66.89
87704-20180524131340_v66.89,286-20180524131340_v66.89
95202-20180524131340_v66.89,295-20180524131340_v66.89
14602-20180605110613_v67.1,778-20180605110613_v67.1
93012-20180605110613_v67.1,424-20180605110613_v67.1
13406-20180605110613_v67.1,766-20180605110613_v67.1
37802-20180605110613_v67.1,692-20180605110613_v67.1
35203-20180605110613_v67.1,667-20180605110613_v67.1
30902-20180605110613_v67.1,657-20180605110613_v67.1
79920-20180524131340_v66.89,759-20180524131340_v66.89
07456-20180605110613_v67.1,945-20180605110613_v67.1
84302-20180524131340_v66.89,282-20180524131340_v66.89
05353-20180524131340_v66.89,331-20180524131340_v66.89
80407-20180524131340_v66.89,439-20180524131340_v66.89
43752-20180524131340_v66.89,1174-20180524131340_v66.89
09554-20180524131340_v66.89,674-20180524131340_v66.89
13301-20180524131340_v66.89,971-20180524131340_v66.89
92011-20180524131340_v66.89,1203-20180524131340_v66.89
50169-20180524131340_v66.89,1195-20180524131340_v66.89
96201-20180605110613_v67.1,32-20180605110613_v67.1
12008-20180605110613_v67.1,813-20180605110613_v67.1
10101-20180605110613_v67.1,1024-20180605110613_v67.1
97405-20180605110613_v67.1,599-20180605110613_v67.1
98206-20180524131340_v66.89,809-20180524131340_v66.89
07151-20180524131340_v66.89,124-20180524131340_v66.89
09253-20180524131340_v66.89,776-20180524131340_v66.89
00180-20180605110613_v67.1,848-20180605110613_v67.1
00160-20180605110613_v67.1,205-20180605110613_v67.1
00660-20180524131340_v66.89,581-20180524131340_v66.89
97402-20180524131340_v66.89,452-20180524131340_v66.89
00162-20180524131340_v66.89,388-20180524131340_v66.89
05851-20180605110613_v67.1,176-20180605110613_v67.1
07008-20180524131340_v66.89,1082-20180524131340_v66.89
01256-20180524131340_v66.89,593-20180524131340_v66.89
02852-20180524131340_v66.89,204-20180524131340_v66.89
00262-20180524131340_v66.89,262-20180524131340_v66.89
24808-20180605110613_v67.1,732-20180605110613_v67.1
95703-20180524131340_v66.89,104-20180524131340_v66.89
10228-20180524131340_v66.89,1224-20180524131340_v66.89
07156-20180524131340_v66.89,235-20180524131340_v66.89
50124-20180524131340_v66.89,1199-20180524131340_v66.89
71202-20180524131340_v66.89,1088-20180524131340_v66.89
02851-20180524131340_v66.89,269-20180524131340_v66.89
06056-20180524131340_v66.89,214-20180524131340_v66.89
39304-20180524131340_v66.89,873-20180524131340_v66.89
03152-20180524131340_v66.89,63-20180524131340_v66.89
79928-20180605110613_v67.1,1097-20180605110613_v67.1
78301-20180605110613_v67.1,1067-20180605110613_v67.1
67011-20180605110613_v67.1,1046-20180605110613_v67.1
37302-20180605110613_v67.1,686-20180605110613_v67.1
